client_id,job,age,marital,education,credit_default,mortgage
734,technician,41,single,university_degree,True,True
735,blue-collar,49,married,basic_4y,True,True
736,retired,56,married,basic_4y,True,True
737,admin_,49,married,high_school,True,True
738,unemployed,47,divorced,university_degree,True,True
739,blue-collar,44,married,,True,True
740,admin_,48,divorced,high_school,True,True
741,housemaid,55,married,basic_4y,True,True
742,management,59,married,basic_4y,True,True
743,technician,44,single,professional_course,True,True
744,blue-collar,46,married,basic_9y,True,True
745,blue-collar,39,divorced,basic_6y,True,True
746,unemployed,38,married,basic_4y,True,True
747,services,36,married,high_school,True,True
748,admin_,29,single,university_degree,True,True
749,technician,31,single,professional_course,True,True
750,services,30,divorced,basic_9y,True,True
751,blue-collar,36,married,basic_4y,True,True
752,blue-collar,60,married,professional_course,True,True
753,admin_,36,married,university_degree,True,True
754,services,32,married,high_school,True,True
755,blue-collar,39,married,basic_9y,True,True
756,services,30,married,university_degree,True,True
757,blue-collar,39,married,basic_4y,True,True
758,blue-collar,37,married,basic_9y,True,True
759,blue-collar,39,married,professional_course,True,True
760,blue-collar,46,married,basic_4y,True,True
761,unemployed,43,married,basic_4y,True,True
762,services,37,married,high_school,True,True
763,technician,30,married,university_degree,True,True
764,technician,38,married,professional_course,True,True
765,technician,31,married,university_degree,True,True
766,admin_,44,married,university_degree,True,True
767,self-employed,44,married,university_degree,True,True
768,technician,38,married,,True,True
769,student,30,single,high_school,True,True
770,blue-collar,37,married,basic_4y,True,True
771,housemaid,54,divorced,,True,True
772,management,41,married,,True,True
773,technician,43,married,professional_course,True,True
774,housemaid,38,married,basic_9y,True,True
775,blue-collar,41,married,basic_4y,True,True
776,blue-collar,38,single,,True,True
777,blue-collar,33,married,basic_9y,True,True
778,admin_,32,married,high_school,True,True
779,services,30,married,high_school,True,True
780,technician,43,married,basic_6y,True,True
781,services,30,married,high_school,True,True
782,technician,36,divorced,professional_course,True,True
783,blue-collar,38,married,basic_6y,True,True
784,blue-collar,35,single,basic_6y,True,True
785,self-employed,50,married,university_degree,True,True
786,blue-collar,38,married,basic_9y,True,True
787,admin_,58,married,basic_4y,True,True
788,technician,50,married,professional_course,True,True
789,blue-collar,33,single,basic_9y,True,True
790,blue-collar,33,single,basic_9y,True,True
791,management,44,single,university_degree,True,True
792,management,31,married,high_school,True,True
793,entrepreneur,40,married,basic_9y,True,True
794,unknown,28,single,basic_9y,True,True
795,services,36,single,,True,True
796,blue-collar,44,single,high_school,True,True
797,blue-collar,38,divorced,,True,True
798,blue-collar,33,married,basic_9y,True,True
799,blue-collar,39,divorced,basic_6y,True,True
800,blue-collar,47,single,basic_4y,True,True
801,services,47,divorced,high_school,True,True
802,entrepreneur,35,single,professional_course,True,True
803,admin_,42,divorced,university_degree,True,True
804,admin_,36,married,high_school,True,True
805,technician,35,married,basic_6y,True,True
806,services,36,single,,True,True
807,entrepreneur,56,married,university_degree,True,True
808,admin_,26,single,high_school,True,True
809,admin_,31,single,university_degree,True,True
810,self-employed,57,single,high_school,True,True
811,services,39,married,high_school,True,True
812,blue-collar,43,married,high_school,True,True
813,admin_,50,married,university_degree,True,True
814,blue-collar,52,single,high_school,True,True
815,blue-collar,39,divorced,basic_9y,True,True
816,technician,44,single,,True,True
817,housemaid,36,married,basic_4y,True,True
818,management,54,married,high_school,True,True
819,admin_,27,single,basic_9y,True,True
820,admin_,31,single,university_degree,True,True
821,admin_,31,married,university_degree,True,True
822,blue-collar,28,married,basic_6y,True,True
823,management,31,single,university_degree,True,True
824,management,30,divorced,high_school,True,True
825,technician,52,married,professional_course,True,True
826,technician,37,divorced,professional_course,True,True
827,services,30,married,university_degree,True,True
828,blue-collar,45,married,basic_9y,True,True
829,technician,54,married,university_degree,True,True
830,entrepreneur,49,married,basic_9y,True,True
831,admin_,44,married,high_school,True,True
832,student,28,single,basic_9y,True,True
833,technician,53,married,high_school,True,True
834,blue-collar,45,married,basic_9y,True,True
835,blue-collar,45,married,basic_9y,True,True
836,admin_,51,married,high_school,True,True
837,blue-collar,41,married,basic_9y,True,True
838,technician,43,married,professional_course,True,True
839,admin_,31,single,university_degree,True,True
840,admin_,39,single,,True,True
841,technician,38,married,professional_course,True,True
842,entrepreneur,50,married,basic_9y,True,True
843,admin_,53,single,university_degree,True,True
844,admin_,44,divorced,high_school,True,True
845,blue-collar,53,married,basic_9y,True,True
846,services,24,single,high_school,True,True
847,admin_,34,single,high_school,True,True
848,technician,40,married,professional_course,True,True
849,management,57,divorced,university_degree,True,True
850,blue-collar,43,married,basic_4y,True,True
851,blue-collar,31,married,basic_6y,True,True
852,services,31,married,basic_6y,True,True
853,blue-collar,31,married,basic_6y,True,True
854,housemaid,45,married,basic_4y,True,True
855,admin_,38,married,university_degree,True,True
856,entrepreneur,41,married,university_degree,True,True
857,blue-collar,47,married,professional_course,True,True
858,blue-collar,42,married,basic_6y,True,True
859,blue-collar,35,single,,True,True
860,management,40,married,university_degree,True,True
861,blue-collar,42,married,basic_6y,True,True
862,technician,34,married,professional_course,True,True
863,admin_,48,single,university_degree,True,True
864,blue-collar,35,married,,True,True
865,blue-collar,33,married,high_school,True,True
866,technician,37,married,professional_course,True,True
867,technician,43,married,professional_course,True,True
868,admin_,42,single,,True,True
869,admin_,46,divorced,university_degree,True,True
870,blue-collar,37,single,basic_9y,True,True
871,blue-collar,40,married,high_school,True,True
872,blue-collar,40,married,high_school,True,True
873,entrepreneur,59,divorced,high_school,True,True
874,technician,43,single,university_degree,True,True
875,blue-collar,44,married,basic_6y,True,True
876,blue-collar,44,married,basic_4y,True,True
877,admin_,41,married,university_degree,True,True
878,unknown,28,single,basic_9y,True,True
879,services,48,married,high_school,True,True
880,admin_,31,single,high_school,True,True
881,blue-collar,27,married,basic_9y,True,True
882,technician,43,single,university_degree,True,True
883,retired,47,married,basic_4y,True,True
884,blue-collar,40,divorced,,True,True
885,unknown,43,married,high_school,True,True
886,technician,29,married,professional_course,True,True
887,admin_,54,married,university_degree,True,True
888,technician,36,married,professional_course,True,True
889,admin_,30,single,university_degree,True,True
890,services,38,single,,True,True
891,blue-collar,39,married,basic_6y,True,True
892,blue-collar,33,married,basic_9y,True,True
893,retired,39,single,high_school,True,True
894,technician,38,single,professional_course,True,True
895,admin_,44,married,high_school,True,True
896,blue-collar,33,married,basic_9y,True,True
897,blue-collar,37,married,basic_6y,True,True
898,management,32,married,basic_6y,True,True
899,technician,46,married,professional_course,True,True
900,technician,34,divorced,professional_course,True,True
901,technician,52,married,basic_4y,True,True
902,blue-collar,46,married,basic_6y,True,True
903,management,57,divorced,university_degree,True,True
904,technician,52,married,basic_4y,True,True
905,technician,32,single,professional_course,True,True
906,blue-collar,31,single,basic_9y,True,True
907,admin_,46,divorced,basic_9y,True,True
908,services,59,divorced,high_school,True,True
909,blue-collar,38,married,,True,True
910,blue-collar,42,divorced,basic_6y,True,True
911,blue-collar,40,married,basic_4y,True,True
912,admin_,46,married,professional_course,True,True
913,admin_,35,single,high_school,True,True
914,blue-collar,28,married,basic_9y,True,True
915,services,47,married,high_school,True,True
916,blue-collar,35,married,basic_4y,True,True
917,retired,48,married,basic_9y,True,True
918,blue-collar,40,married,basic_6y,True,True
919,services,32,single,high_school,True,True
920,retired,59,divorced,basic_4y,True,True
921,entrepreneur,48,married,basic_9y,True,True
922,blue-collar,45,married,basic_9y,True,True
923,blue-collar,49,single,basic_6y,True,True
924,admin_,51,married,university_degree,True,True
925,technician,38,single,university_degree,True,True
926,technician,53,married,high_school,True,True
927,blue-collar,49,married,basic_9y,True,True
928,blue-collar,31,married,basic_9y,True,True
929,services,36,married,high_school,True,True
930,retired,54,married,basic_4y,True,True
931,admin_,29,single,high_school,True,True
932,blue-collar,31,married,basic_6y,True,True
933,admin_,35,married,high_school,True,True
934,blue-collar,38,married,basic_9y,True,True
935,management,54,married,high_school,True,True
936,admin_,48,married,basic_9y,True,True
937,management,48,divorced,university_degree,True,True
938,admin_,32,single,university_degree,True,True
939,technician,34,married,professional_course,True,True
940,technician,49,single,university_degree,True,True
941,blue-collar,44,married,basic_9y,True,True
942,services,42,divorced,high_school,True,True
943,blue-collar,55,married,basic_4y,True,True
944,services,42,divorced,high_school,True,True
945,admin_,44,married,university_degree,True,True
946,blue-collar,51,married,basic_9y,True,True
947,blue-collar,43,married,basic_4y,True,True
948,technician,52,married,high_school,True,True
949,blue-collar,45,single,basic_6y,True,True
950,services,41,divorced,high_school,True,True
951,technician,35,divorced,,True,True
952,services,41,divorced,high_school,True,True
953,management,46,married,basic_9y,True,True
954,housemaid,36,divorced,basic_9y,True,True
955,technician,29,married,professional_course,True,True
956,services,47,married,,True,True
